Ville_Recherche,Titre,Prix,Surface_m2,Pieces,Type,Ville_Reelle,CP,Adresse_Texte
Toulouse,"BOUSSENS, 40 mns de TOULOUSE, villa 117m², grand garage et piscine sur 736m². prix 190.800 € CC",180000,117.0,5,Maison,Boussens,31360,"Boussens, 31360, France"
Toulouse,"SAINT-GAUDENS, maison de ville sur trois niveaux avec jardin attenant, proche des commerces",138000,104.56,6,Maison,Saint-Gaudens,31800,"Saint-Gaudens, 31800, France"
Toulouse,"entre AURIGNAC et LE FOUSSERET, belle maison 131m²  sur 10 hectares libres. prix : 296.800 € CC",280000,131.0,5,Maison,Fousseret,31430,"Fousseret, 31430, France"
Toulouse,"10 kms AURIGNAC, belle maison 131m² sur 10 hectares de terre attenante : prix : 296.800 € C.C.",280000,131.0,5,Maison,Aurignac,31420,"Aurignac, 31420, France"
Toulouse,"Beau terrain à bâtir de 1082 m2 idéalement situé sur la Commune de PIN BALMA, proche de TOULOUSE et de BALMA. Ce terrain  non viabilisé et libre de constructeur, offre un cadre de vie calme et...",286000,1082.0,0,Autre,Pin-Balma,31130,"Pin-Balma, 31130, France"
Toulouse,"Maison à vendre située à Pin-Balma, d'une surface de 338 m², construite en 1985. Cette maison à étages, en très bon état, comprend 7 pièces, dont 4 chambres, 3 salles de bain et 3 WC. Le séjour,...",850000,338.0,7,Maison,Pin-Balma,31130,"Pin-Balma, 31130, France"
Toulouse,"TOULOUSE : secteur rue Cahuzac, quartier calme, immeuble de rapport (6 %) proche commodités.",335000,130.0,7,Maison,Toulouse,31100,"Toulouse, 31100, France"
Nice,"L'office Notarial vous propose en EXCLUSIVITE ce magnifique 5 pièces extrêmement lumineux, récemment rénové dans une petite copropriété calme avec ascenseur.
Cet appartement bourgeois avec très...",639000,121.95,5,Appartement,Nice,06000,"Nice, 06000, France"
Nice,"Quartier Mi Carei, dans une résidence sécurisée idéalement située proches toutes commodités, agréable 3P traversant en étage (59.2m²) + balcon composée de deux chambre, dressing, cuisine...",210000,59.42,3,Appartement,Menton,06500,"Menton, 06500, France"
Nice,DUBOUCHAGE / CARABACEL – 4 PIÈCES À RÉNOVER DANS UN IMMEUBLE BOURGEOIS,600000,111.59,4,Appartement,Nice,06000,"Nice, 06000, France"
Nice,MAISON INDIVIDUELLE  DEUX PIECES SUR PARCELLE 1050 M²,400000,68.0,3,Maison,Antibes,06600,"Antibes, 06600, France"
Nice,MAISON INDIVIDUELLE SUR PARCELLE  DE 1045 M² AVEC GARAGE ,450000,105.0,3,Maison,Antibes,06600,"Antibes, 06600, France"
Nice,À VENDRE – Superbe 2 pièces rénové – 41 m² – SAINT LAURENT DU VAR,215000,40.6,2,Appartement,Saint-Laurent-du-Var,06700,"Saint-Laurent-du-Var, 06700, France"
Nice,"Menton plein centre-ville proche piétonne, 3 pièces 70 m² terrasse parking collectif ",430000,70.0,3,Appartement,Menton,06500,"Menton, 06500, France"
Nice,Menton Centre-ville vaste 3 pièces de 76 m² possibilité 4 pièces ,284000,76.0,3,Appartement,Menton,06500,"Menton, 06500, France"
Nice,"Appartement 3 pièces au 1er étage mais configuré en 2 Pièces , un garage et une cave ",450000,82.0,3,Appartement,Cannes,06400,"Cannes, 06400, France"
Nice,"Castellar, villa de 5 pièces de 129 m² avec piscine, ver mer et montagnes ",799000,129.0,5,Maison,Castellar,06500,"Castellar, 06500, France"
Nice,"Au calme au Cœur des Vespins dans une résidence de standing , un 3 pièces traversant.",358000,68.05,3,Appartement,Saint-Laurent-du-Var,06700,"Saint-Laurent-du-Var, 06700, France"
Nice,"Au Cœur des Vespins ideal investissement pour ce beau studio de 27,67m2 entièrement rénové",180000,27.67,1,Appartement,Saint-Laurent-du-Var,06700,"Saint-Laurent-du-Var, 06700, France"
Nice,"Menton, Carei, proche des commodités,
Au 6 e étage avec ascenseur d'une résidence très bien entretenue, 
Un appartement de type 3 pièces de 65 m² traversant EST/OUEST 
cet appartement est composé...",240000,65.0,3,Appartement,Menton,06500,"Menton, 06500, France"
Nice,Maison individuelle avec piscine à vendre à La Gaude,670000,100.0,4,Maison,Gaude,06610,"Gaude, 06610, France"
Nice,"A pieds du village de Valbonne, terrain à bâtir emblématique sur la commune d'Opio d'une surface de 2.770 m2 avec un emplacement de qualité.
Le terrain est plat, dominant et dispose d'une très...",945000,2775.0,0,Autre,Opio,06650,"Opio, 06650, France"
Nice,"Maison jumelée aux Mauberts, dans un écrin de verdure, au calme absolu et offrant une très jolie vue dégagée, venez découvrir cette jolie villa récente de 5 pièces avec piscine, elle est bâtie sur...",650000,108.0,5,Maison,Cagnes-sur-Mer,06800,"Cagnes-sur-Mer, 06800, France"
Nice,"Roquebrune-Cap-Martin, CARNOLES, 4 pièces de 76 m², 4 balcons, parking et cave",463000,76.0,4,Appartement,Roquebrune-Cap-Martin,06190,"Roquebrune-Cap-Martin, 06190, France"
Nice,"À vendre – Superbe villa avec piscine, vue panoramique mer et lac de Saint-Cassien.",1426000,294.49,5,Maison,Spéracèdes,06530,"Spéracèdes, 06530, France"
Nice,"À vendre – Studio vendu loué, avec terrasse, grand jardin et cave.",137000,24.17,1,Appartement,Antibes,06600,"Antibes, 06600, France"
Nice,"Dans le quartier prisé du port, rue Lascaris.
Venez découvrir ce superbe loft de 78m² qui se compose de la façon suivante :

Un hall d'entrée qui distribue à gauche un atelier de 16m² à usage...",650000,59.0,0,Appartement,Nice,06300,"Nice, 06300, France"
Nice,"Dans une résidence sécurisée avec ascenseur, un appartement de style  deux pièces situé au 3 -ème étage. 
Idéalement placé, proche de toutes les commodités et les transports . 
Il se décrit comme...",330000,59.54,2,Appartement,Saint-Laurent-du-Var,06700,"Saint-Laurent-du-Var, 06700, France"
Nice,"A saisir : Situé à Nice, dans le quartier Pasteur, cet appartement T2 de 50,87 m² loi Carrez, en dernier étage avec ascenseur, se compose d’un séjour ouvrant sur un grand balcon filant de 10m²,...",140000,50.87,2,Appartement,Nice,06000,"Nice, 06000, France"
Nice,CHATEAUNEUF DE GRASSE - BELLE VILLA DE 100M² AVEC VUE MER,790000,101.0,4,Maison,Châteauneuf-Grasse,06740,"Châteauneuf-Grasse, 06740, France"
Nice,"Notre étude vous propose ce beau rez de jardin de 105m² exposé pleins Sud avec sa vue mer.

Cet appartement lumineux et au calme absolu se compose comme tel: 

Une entrée, un grand séjour / salle...",405000,105.21,3,Appartement,Grasse,06130,"Grasse, 06130, France"
Nice,"MOUGINS, Cœur de Mougins. Au dernier étage, petit 2 pièces, terrasse fermée, vue dégagée. ",225000,31.82,2,Appartement,Mougins,06250,"Mougins, 06250, France"
Nice,"Venez découvrir cette charmante maison nichée en position dominante sur les hauteurs de Levens, Avenue senateur Marcel Pellenc, offrant une vue dégagée sur les collines environnantes. Cette...",462857,125.14,5,Maison,Levens,06670,"Levens, 06670, France"
Nice,"Venez découvrir cette magnifique propriété, nichée sur les hauteurs de Saint-Martin-du-Var, offrant un cadre de vie paisible et ensoleillé tout au long de la journée.
Cette demeure aux volumes...",700000,163.15,5,Maison,Saint-Martin-du-Var,06670,"Saint-Martin-du-Var, 06670, France"
Nice,"Appartement 3/4  pièces 75 m² , 560 m²de jardin , garages.",330000,75.0,3,Appartement,Saint-Cézaire-sur-Siagne,06530,"Saint-Cézaire-sur-Siagne, 06530, France"
Nice,Terrain plat à bâtir – Plan d'ariou – Tourrette-Levens,230000,900.0,0,Autre,Tourrette-Levens,06690,"Tourrette-Levens, 06690, France"
Nice,Maison individuelle quartier Montfleury de 188 m2 environ sur un terrain de 500 m2 environ avec gara,802000,200.0,6,Maison,Cannes,06400,"Cannes, 06400, France"
Nice,TOURRETTES SUR LOUP - MAS A RENOVER AVEC 10 000M² DE TERRAINS,300000,72.0,0,Maison,Tourrettes-sur-Loup,06140,"Tourrettes-sur-Loup, 06140, France"
Nice,"3 pièces à remettre au gout du jour - Nice Saint Sylvestre - Terrasse, balcons, cave et parking.",235000,63.43,3,Appartement,Nice,06100,"Nice, 06100, France"
Nice,MENTON - FRONT DE MER - TROIS PIÉCES AVEC STATIONNEMENT.,556604,82.34,3,Appartement,Menton,06500,"Menton, 06500, France"
Nice,"Quartier BORRIGO, en avant dernier étage d'une petite copropriété récente très bien entretenue et sécurisée, vaste et lumineux 3P traversant + terrasse se distribuant d'une entrée, séjour et...",469812,87.04,3,Appartement,Menton,06500,"Menton, 06500, France"
Nice,"La Turbie, commune surplombant La Principauté, dans un lotissement de 6 villas idéalement situé proche commodités et transports, villa sur deux niveaux (85.11m²) avec jardin d'environ 64m² se...",735000,85.0,4,Maison,Turbie,06320,"Turbie, 06320, France"
Nice,"SUR LE CAP-MARTIN, idéalement situé dans une luxueuse résidence sécurisée avec conciergerie proche PRINCIPAUTÉ, sompteux penthouse de 5P d'environ 180m² en très bon état se distribuant d'un...",2970000,177.41,5,Appartement,Roquebrune-Cap-Martin,06190,"Roquebrune-Cap-Martin, 06190, France"
Nice,"QUARTIER RÉSIDENTIEL DU HAMEAU, édifiée sur un terrain d'environ 800m² surplombant la baie de ROQUEBRUNE et à quelques minutes de son centre-ville, luxueuse propriété 6P élégamment rénovée sur...",3995000,240.0,6,Maison,Roquebrune-Cap-Martin,06190,"Roquebrune-Cap-Martin, 06190, France"
Nice,"A un petit 1/4 d'heure de Menton au cœur du joli village de Castellar, coquet 3P (54.94m²) traversant en dernier étage composé au 1er niveau d'une cuisine ouverte sur séjour, d'une vaste chambre...",190000,54.94,3,Appartement,Castellar,06500,"Castellar, 06500, France"
Nice,"Maison avec vue mer – Quartier Super Cannes, Vallauris",1060000,197.0,8,Maison,Vallauris,06220,"Vallauris, 06220, France"
Nice,Deux villas à usage d’habitation vue mer panoramique ,3675000,250.0,6,Maison,Roquebrune-Cap-Martin,06190,"Roquebrune-Cap-Martin, 06190, France"
Nice,"Roquebrune-Cap-Martin, Hameau, 2 pièces de 47 m² vue mer panoramique, parking ",445000,47.0,2,Appartement,Roquebrune-Cap-Martin,06190,"Roquebrune-Cap-Martin, 06190, France"
Nice,"Menton, secteur GARAVAN VUE MER 

secteur résidentiel 

maison en accès direct d'une surface d'environ 170 m² (143 m² loi carrez), 

cette maison sur deux niveaux est composée d'une entrée avec...",955000,143.0,6,Maison,Menton,06500,"Menton, 06500, France"
Nice,"Roquebrune-cap-martin, 

à quelques minutes de Monaco, 

secteur résidentiel, au calme,

magnifique villa d'environ 380 m² sur 1555 m² de terrain, 

composée d'un double living, cuisine...",4450000,382.0,10,Maison,Roquebrune-Cap-Martin,06190,"Roquebrune-Cap-Martin, 06190, France"
Nice,"CANNES - 8 rue Commandant Vidal. Seul au 4e et dernier étage, 3p traversant + chambre + débarras.",467000,71.0,3,Appartement,Cannes,06400,"Cannes, 06400, France"
Nice,"À vendre – Bel appartement 3 pièces avec terrasse et garage, au calme et entouré de verdure",225000,76.31,3,Appartement,Grasse,06130,"Grasse, 06130, France"
Nice,Maison d'architecte de 200 m2 et deux appartements indépendants  sur un terrain de 1600 m2,3000000,200.0,8,Maison,Châteauneuf-Grasse,06740,"Châteauneuf-Grasse, 06740, France"
Nice,"Situé dans l’une des résidences les plus recherchées de Nice, cet appartement traversant de 5 pièces offre une surface généreuse de 118 m².
Au calme, au cœur d’un cadre verdoyant, il bénéficie...",828571,118.7,5,Appartement,Nice,06200,"Nice, 06200, France"
Nice,"Située à ROQUEBRUNE-CAP-MARTIN et édifiée sur un terrain arboré de 1334 m² à deux pas de Monaco, remarquable propriété élevée sur 4 niveaux principaux dominant Le Golfe Bleu et composée...",5300000,440.0,0,Autre,Roquebrune-Cap-Martin,06190,"Roquebrune-Cap-Martin, 06190, France"
Nice,"Situé dans le secteur recherché du Frogier, ce superbe terrain plat de 1 093 m² bénéficie d’un cadre paisible et d’une exposition optimale toute la journée. Classé en zone UFC1, il permet une...",263000,1093.0,0,Autre,Tourrette-Levens,06690,"Tourrette-Levens, 06690, France"
Nice,Notre étude vous propose ce terrain non constructible de 3238m².,70000,3238.0,0,Autre,Grasse,06130,"Grasse, 06130, France"
Nice,"À vendre – Appartement traversant 3 pièces de 79,71 m² avec terrasse et vue dégagée",230000,79.71,3,Appartement,Grasse,06130,"Grasse, 06130, France"
Nice,À vendre – Bel appartement 4 pièces avec terrasse vue mer et deux garages – Proche commodités,333400,85.47,4,Appartement,Grasse,06130,"Grasse, 06130, France"
Nice,"Golfe Juan centre ville à proximité de la gare , des commerces , du port , plages etc ...
Dans maison bourgeoise  au 1er étage appartement de 29 m2  se composant d’un salon avec cuisine USA  , une...",145000,29.0,2,Appartement,Vallauris,06220,"Vallauris, 06220, France"
Nice,"Boulevard de la Madeleine,

Dans un bel immeuble bien entretenu, appartement 2/3P d'environ 75m² situé en dernier étage avec ascenseur.

Il se compose d'un couloir d'entrée avec rangements, une...",208000,75.0,0,Appartement,Nice,06200,"Nice, 06200, France"
Nice,"MENTON quartier centenaire, parfaitement situé à quelques pas de toutes commodités et plages, dans une copropriété bien entretenue, agréable deux pièces de 45m² récemment rénové composé d'une...",220000,45.38,2,Appartement,Menton,06500,"Menton, 06500, France"
Nice,Golfe Juan appartement de 87 m2  au 1er étage se composant d'un 2 pièces et d'un  3 pièces ,310000,87.0,0,Appartement,Vallauris,06220,"Vallauris, 06220, France"
Nice,Golfe Juan centre ville  Dans maison bourgeoise appartement 3 pièces de 51 m2 ,175000,51.0,3,Appartement,Vallauris,06220,"Vallauris, 06220, France"
Nice,Golfe Juan centre ville  Dans maison bourgeoise appartement 2 pièces ,145000,36.0,2,Appartement,Vallauris,06220,"Vallauris, 06220, France"
Nice,2 pièces entièrement rénové au cœur de Juan les Pins à 100M des Plages avec un parking,250000,37.4,2,Appartement,Antibes,06160,"Antibes, 06160, France"
Nice,"Dans résidence de tourisme, un studio avec terrasse et parking, vendu loué.",90000,20.4,1,Appartement,Cannet,06110,"Cannet, 06110, France"
Nice,"Victor Hugo / Square Mozart – Quartier des Musiciens, un 2 Pièces avec balcon.",300000,43.52,2,Appartement,Nice,06000,"Nice, 06000, France"
Nice,"Venez découvrir cette agréable maison individuelle de 159m², édifiée sur deux niveaux, implantée dans un environnement paisible et verdoyant, à l’abri de tout vis-à-vis. Elle offre une vue...",504761,159.3,5,Maison,Castagniers,06670,"Castagniers, 06670, France"
Nice,"Pinède, maison discrètement jumelée au fond d'une impasse très bien placée à quelques mètres de la plage et pourtant au calme, venez découvrir cette charmante villa récemment rénovée, elle se...",735000,75.0,4,Maison,Cagnes-sur-Mer,06800,"Cagnes-sur-Mer, 06800, France"
Nice,NICE OUEST – Les Belles Terres – Spacieux studio avec large terrasse et vue dégagée sur la mer.,294000,36.0,1,Appartement,Nice,06200,"Nice, 06200, France"
Nice,"Quartier des Anglais ""Oxford"" / Square Carnot – 4 pièces avec terrasse, vue mer et stationnement.",420000,93.19,4,Appartement,Cannes,06400,"Cannes, 06400, France"
Nice,APPARTEMENT DE TROIS PIECES EN DERNIER ETAGE AVEC TERRASSE .CAVE. ET PARKING PRIVE.,420000,64.07,3,Appartement,Cannes,06400,"Cannes, 06400, France"
Nice,MAISON INDIVIDUELLE  150 M²  PISCINE  ESPACES EXTERIEURS STUDIO INDEPENDANT ET ABRIS DEUX VOITURES.,942000,147.02,4,Maison,Mouans-Sartoux,06370,"Mouans-Sartoux, 06370, France"
Nice,MAISON INDIVIDUELLE 4 /5 PIECES PLUS DEUX PIECES INDEPENDANT .GARAGE.,805000,180.0,5,Maison,Cannes,06150,"Cannes, 06150, France"
Nice,Carré d’Or / Bas Gambetta – Rare appartement de 205 m² au sein d’un Palais niçois de caractère.,1150000,205.0,6,Appartement,Nice,06000,"Nice, 06000, France"
Nice,2p 62m² a rénover traversant avec terrasse angle grosso /rue de france.,260000,62.12,2,Appartement,Nice,06000,"Nice, 06000, France"
Nice,"Fabron - Villa de 326 m² avec 6 chambres, piscine et vue mer !",1780000,326.0,7,Maison,Nice,06200,"Nice, 06200, France"
Nice,"MENTON, quartier de L' Annonciade, sur un vaste domaine en position dominante à quelques pas de l'agitation, véritable ""Petit Paradis"" de presque 4 hectares à découvrir pour les amoureux de la...",5000000,150.0,0,Maison,Menton,06500,"Menton, 06500, France"
Nice,"ROQUEBRUNE-CAP-MARTIN : Promenade Robert Schuman
L'étude notariale ROCHE-CASTETS-BENHAMOU vous présente ce superbe T3 de 74,80m2 situé au 5ème étage d'une copropriété calme et bien entretenue avec...",685000,74.8,3,Appartement,Roquebrune-Cap-Martin,06190,"Roquebrune-Cap-Martin, 06190, France"
Nice,VIAGER OCCUPÉ - TROIS PIÉCES DERNIER ÉTAGE GARAGE ET CAVE.,65300,58.07,3,Appartement,Menton,06500,"Menton, 06500, France"
Nice,APPARTEMENT EN VIAGER OCCUPÉ - QUATRE PIÉCES - MENTON,220000,92.29,4,Appartement,Menton,06500,"Menton, 06500, France"
Nice,"Dans un secteur très recherché, Nice MONT BORON, au sein d'une résidence de standing magnifique vue mer, port et ville , pour ce 2 pièces de 46,06 m²(42,87m² loi carrez),  situé en rez-de-chaussée...",330000,42.87,2,Appartement,Nice,06000,"Nice, 06000, France"
Nice,"A vendre Villa de caractère en pierre avec vaste terrain, au calme absolu",1380000,180.0,6,Maison,Peymeinade,06530,"Peymeinade, 06530, France"
Nice,À vendre – Belle villa de plain-pied avec piscine dans un cadre calme et verdoyant,870000,123.66,5,Maison,Antibes,06600,"Antibes, 06600, France"
Nice,"Cession fonds de commerce coiffure 
Le salon d'une surface de 35m2 se compose d'une pièce principale, une buanderie à usage de kitchenette, un toilette
Le loyer est de 680 Euros hors charges
Le...",54000,35.0,0,Autre,Valbonne,06560,"Valbonne, 06560, France"
